X,Y,Slice,DX,DY,Orientation,Coherency,Energy
5,5,0,-0.225,-0.974,-76.968,0.550,0.795
15,5,0,-0.224,-0.975,-77.067,0.549,0.795
25,5,0,-0.220,-0.975,-77.269,0.547,0.793
35,5,0,-0.215,-0.977,-77.576,0.545,0.791
45,5,0,-0.208,-0.978,-77.989,0.541,0.789
55,5,0,-0.199,-0.980,-78.508,0.537,0.785
65,5,0,-0.188,-0.982,-79.136,0.533,0.782
75,5,0,-0.176,-0.984,-79.873,0.528,0.778
85,5,0,-0.161,-0.987,-80.718,0.523,0.773
95,5,0,-0.145,-0.989,-81.670,0.517,0.769
105,5,0,-0.127,-0.992,-82.726,0.512,0.764
115,5,0,-0.107,-0.994,-83.882,0.506,0.759
125,5,0,-0.085,-0.996,-85.130,0.501,0.754
135,5,0,-0.062,-0.998,-86.461,0.497,0.749
145,5,0,-0.037,-0.999,-87.863,0.493,0.745
155,5,0,-0.012,-1.000,-89.323,0.489,0.741
165,5,0,-0.014,1.000,89.173,0.486,0.737
175,5,0,-0.041,0.999,87.640,0.483,0.734
185,5,0,-0.068,0.998,86.090,0.480,0.732
195,5,0,-0.095,0.995,84.535,0.478,0.730
205,5,0,-0.122,0.992,82.980,0.476,0.729
215,5,0,-0.149,0.989,81.432,0.474,0.728
225,5,0,-0.175,0.984,79.892,0.471,0.728
235,5,0,-0.202,0.979,78.359,0.469,0.728
245,5,0,-0.228,0.974,76.833,0.466,0.728
255,5,0,-0.254,0.967,75.312,0.464,0.729
265,5,0,-0.279,0.960,73.795,0.462,0.730
275,5,0,-0.304,0.953,72.286,0.460,0.732
285,5,0,-0.329,0.944,70.789,0.459,0.733
295,5,0,-0.353,0.936,69.314,0.459,0.734
305,5,0,-0.377,0.926,67.875,0.460,0.736
315,5,0,-0.399,0.917,66.486,0.461,0.738
325,5,0,-0.420,0.908,65.165,0.464,0.739
335,5,0,-0.439,0.898,63.930,0.467,0.740
345,5,0,-0.457,0.889,62.797,0.472,0.741
355,5,0,-0.473,0.881,61.781,0.477,0.742
365,5,0,-0.486,0.874,60.891,0.482,0.742
375,5,0,-0.498,0.867,60.135,0.487,0.742
385,5,0,-0.507,0.862,59.517,0.493,0.742
395,5,0,-0.514,0.858,59.037,0.498,0.741
405,5,0,-0.520,0.854,58.693,0.502,0.740
415,5,0,-0.523,0.852,58.481,0.506,0.739
425,5,0,-0.524,0.852,58.394,0.509,0.738
435,5,0,-0.524,0.852,58.424,0.511,0.737
445,5,0,-0.522,0.853,58.561,0.512,0.736
455,5,0,-0.518,0.855,58.793,0.512,0.735
465,5,0,-0.513,0.858,59.107,0.512,0.734
475,5,0,-0.508,0.862,59.489,0.511,0.734
485,5,0,-0.501,0.865,59.925,0.509,0.734
495,5,0,-0.494,0.869,60.399,0.506,0.734
505,5,0,-0.486,0.874,60.898,0.503,0.734
515,5,0,-0.479,0.878,61.409,0.500,0.735
525,5,0,-0.471,0.882,61.923,0.496,0.735
535,5,0,-0.463,0.886,62.431,0.491,0.736
545,5,0,-0.455,0.890,62.929,0.486,0.736
555,5,0,-0.448,0.894,63.414,0.481,0.735
565,5,0,-0.440,0.898,63.885,0.475,0.735
575,5,0,-0.433,0.901,64.346,0.469,0.733
585,5,0,-0.426,0.905,64.801,0.462,0.732
595,5,0,-0.419,0.908,65.255,0.454,0.730
605,5,0,-0.411,0.912,65.717,0.446,0.727
615,5,0,-0.404,0.915,66.196,0.437,0.724
625,5,0,-0.396,0.918,66.703,0.426,0.721
635,5,0,-0.387,0.922,67.249,0.415,0.717
645,5,0,-0.377,0.926,67.849,0.403,0.713
655,5,0,-0.366,0.931,68.517,0.390,0.708
665,5,0,-0.354,0.935,69.269,0.376,0.704
675,5,0,-0.340,0.940,70.122,0.361,0.699
685,5,0,-0.324,0.946,71.091,0.346,0.694
695,5,0,-0.306,0.952,72.191,0.330,0.690
705,5,0,-0.285,0.958,73.436,0.314,0.686
715,5,0,-0.262,0.965,74.834,0.298,0.682
725,5,0,-0.235,0.972,76.391,0.283,0.678
735,5,0,-0.206,0.978,78.105,0.268,0.675
745,5,0,-0.174,0.985,79.970,0.254,0.671
755,5,0,-0.140,0.990,81.972,0.241,0.668
765,5,0,-0.103,0.995,84.095,0.229,0.665
775,5,0,-0.064,0.998,86.317,0.218,0.662
785,5,0,-0.024,1.000,88.619,0.208,0.659
795,5,0,-0.017,-0.800,-88.747,0.199,0.655
805,5,0,-0.059,-0.998,-86.597,0.191,0.651
815,5,0,-0.102,-0.995,-84.129,0.183,0.646
825,5,0,-0.146,-0.989,-81.606,0.176,0.641
835,5,0,-0.190,-0.982,-79.020,0.169,0.635
845,5,0,-0.236,-0.972,-76.353,0.162,0.629
855,5,0,-0.282,-0.959,-73.592,0.156,0.621
865,5,0,-0.330,-0.944,-70.727,0.151,0.613
875,5,0,-0.379,-0.925,-67.755,0.146,0.605
885,5,0,-0.427,-0.904,-64.689,0.141,0.596
895,5,0,-0.476,-0.879,-61.554,0.138,0.587
905,5,0,-0.524,-0.852,-58.388,0.135,0.577
915,5,0,-0.570,-0.821,-55.232,0.133,0.566
925,5,0,-0.614,-0.789,-52.122,0.132,0.555
935,5,0,-0.655,-0.756,-49.080,0.132,0.544
945,5,0,-0.693,-0.721,-46.110,0.131,0.533
955,5,0,-0.729,-0.684,-43.190,0.131,0.521
965,5,0,-0.763,-0.646,-40.281,0.131,0.509
975,5,0,-0.795,-0.606,-37.324,0.130,0.497
985,5,0,-0.826,-0.563,-34.249,0.129,0.485
995,5,0,-0.857,-0.515,-30.988,0.129,0.473
1005,5,0,-0.887,-0.461,-27.487,0.129,0.461
1015,5,0,-0.915,-0.402,-23.726,0.130,0.450
1025,5,0,-0.941,-0.338,-19.752,0.132,0.439
1035,5,0,-0.963,-0.270,-15.686,0.137,0.429
1045,5,0,-0.979,-0.203,-11.709,0.145,0.420
1055,5,0,-0.990,-0.139,-8.017,0.156,0.412
1065,5,0,-0.996,-0.083,-4.762,0.170,0.406
1075,5,0,-0.999,-0.035,-2.023,0.187,0.402
1085,5,0,-1.000,0.003,0.189,0.206,0.399
1095,5,0,-0.999,0.033,1.915,0.227,0.399
1105,5,0,-0.998,0.056,3.218,0.248,0.400
